offer_id,offer_type,status,expiration_reason,prop_id_original,prop_id_upgrade,original_adr,upgrade_list_adr,offer_adr,discount_pct,revenue_lift,guest_adults,stay_nights,days_to_arrival,email_opened,email_clicked,offer_booked,offer_expired
hist_1fc9af36979f,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,703.98,0.27,253.98,1,10,36,1,0,0,0
hist_3acef85987a0,original,opened,,prop_odd9x1,prop_08y3id,220,280,259.94,0.33,39.94,1,13,4,1,0,0,0
hist_d4c5992e2f76,original,clicked,,prop_saud8h,prop_g0ppb2,250,800,665.15,0.25,415.15,3,7,8,1,1,0,0
hist_bc5516cb4e62,original,ignored,,prop_le1jwd,prop_g0ppb2,180,800,669.91,0.21,489.91,2,2,4,0,0,0,0
hist_0d432f49955a,original,clicked,,prop_odd9x1,prop_saud8h,220,250,237.52,0.42,17.52,2,3,57,1,1,0,0
hist_486a5130aef7,original,ignored,,prop_8b867z,prop_c88oq1,350,400,379.14,0.42,29.14,1,8,39,0,0,0,0
hist_024a407ff427,original,ignored,,prop_08y3id,prop_wd9nox,280,500,412.25,0.4,132.25,2,14,50,0,0,0,0
hist_7f511e622cb8,original,expired,target-property-booked,prop_odd9x1,prop_wd9nox,220,500,387.95,0.4,167.95,1,6,53,1,0,0,1
hist_c069ae012460,fallback,ignored,,prop_odd9x1,prop_c88oq1,220,400,360.04,0.22,140.04,1,6,53,0,0,0,0
hist_eea151953c18,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,675.24,0.36,225.24,1,10,38,1,0,0,0
hist_2bca43b5cd26,original,opened,,prop_c88oq1,prop_g0ppb2,400,800,692.81,0.27,292.81,1,8,5,1,0,0,0
hist_3d6607e3b9e0,original,opened,,prop_le1jwd,prop_odd9x1,180,220,206.01,0.35,26.01,2,5,23,1,0,0,0
hist_973f052e7448,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,675.99,0.41,175.99,1,7,19,0,0,0,0
hist_ad0476570534,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,668.59,0.44,168.59,1,5,15,0,0,0,0
hist_41e0e198f3df,original,clicked,,prop_3nrojh,prop_xsf7c1,120,150,140.7,0.31,20.7,1,7,21,1,1,0,0
hist_0e2320ac0c45,original,ignored,,prop_08y3id,prop_8b867z,280,350,333.7,0.23,53.7,1,3,25,0,0,0,0
hist_65c30f191ce0,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,609.66,0.42,259.66,2,6,37,0,0,0,0
hist_46cd2fc6be56,original,ignored,,prop_le1jwd,prop_g0ppb2,180,800,516.03,0.46,336.03,2,6,35,0,0,0,0
hist_2cbc88bb9195,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,477.23,0.46,27.23,1,14,33,0,0,0,0
hist_d4742e89e2e2,original,opened,,prop_xsf7c1,prop_wd9nox,150,500,389.01,0.32,239.01,4,8,7,1,0,0,0
hist_aac401dd2954,original,opened,,prop_saud8h,prop_ohkebg,250,450,387.28,0.31,137.28,2,9,51,1,0,0,0
hist_c33bed20ada3,original,clicked,,prop_3nrojh,prop_xsf7c1,120,150,136.89,0.44,16.89,3,5,17,1,1,0,0
hist_873c97d2e848,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,727.4,0.24,227.4,4,8,44,1,0,0,0
hist_f11d456b1c8e,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,655.36,0.41,205.36,1,6,22,0,0,0,0
hist_d22090459cd6,original,opened,,prop_le1jwd,prop_8b867z,180,350,284.93,0.38,104.93,2,9,19,1,0,0,0
hist_a111633111de,original,opened,,prop_3nrojh,prop_odd9x1,120,220,180.38,0.4,60.38,3,13,2,1,0,0,0
hist_57666a6fbaff,original,ignored,,prop_0f4a8i,prop_8b867z,100,350,249.0,0.4,149.0,1,7,15,0,0,0,0
hist_8b74efe51eeb,original,opened,,prop_08y3id,prop_c88oq1,280,400,367.83,0.27,87.83,2,11,38,1,0,0,0
hist_c728696b7ee8,original,ignored,,prop_odd9x1,prop_08y3id,220,280,261.31,0.31,41.31,1,4,10,0,0,0,0
hist_4b509d965b59,original,ignored,,prop_3nrojh,prop_8b867z,120,350,279.81,0.31,159.81,1,4,33,0,0,0,0
hist_8bf2d99ed4be,original,ignored,,prop_saud8h,prop_08y3id,250,280,272.44,0.25,22.44,1,9,55,0,0,0,0
hist_ed39f50543ad,original,opened,,prop_3nrojh,prop_ohkebg,120,450,309.31,0.43,189.31,3,11,2,1,0,0,0
hist_7f19df5158e0,original,ignored,,prop_xsf7c1,prop_g0ppb2,150,800,576.99,0.34,426.99,2,3,35,0,0,0,0
hist_6f862ac7cc33,original,opened,,prop_08y3id,prop_8b867z,280,350,326.5,0.34,46.5,1,3,10,1,0,0,0
hist_6b1cad1f3cbd,original,ignored,,prop_odd9x1,prop_wd9nox,220,500,376.2,0.44,156.2,3,11,9,0,0,0,0
hist_cd0c9d72f748,original,opened,,prop_08y3id,prop_g0ppb2,280,800,594.91,0.39,314.91,2,14,41,1,0,0,0
hist_40bddf2ea65c,original,ignored,,prop_xsf7c1,prop_8b867z,150,350,255.0,0.48,105.0,4,7,43,0,0,0,0
hist_8986b511c840,original,ignored,,prop_3nrojh,prop_8b867z,120,350,282.56,0.29,162.56,1,3,56,0,0,0,0
hist_acddc162a946,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,674.23,0.42,174.23,1,2,27,1,0,0,0
hist_294ad2f3a54c,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,705.76,0.24,305.76,4,13,31,0,0,0,0
hist_06766667914b,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,467.58,0.32,67.58,4,2,39,0,0,0,0
hist_7d6780ce8de8,original,opened,,prop_odd9x1,prop_8b867z,220,350,306.64,0.33,86.64,1,13,39,1,0,0,0
hist_1dff05d04a08,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,459.51,0.4,59.51,3,11,50,0,0,0,0
hist_e9cb3318eacd,original,opened,,prop_0f4a8i,prop_8b867z,100,350,288.54,0.25,188.54,3,11,12,1,0,0,0
hist_93966a9c4c44,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,463.36,0.37,63.36,1,2,4,0,0,0,0
hist_6db866e5c875,original,expired,time-expired,prop_8b867z,prop_wd9nox,350,500,455.7,0.3,105.7,3,2,29,1,0,0,1
hist_788c0a2cab6a,fallback,ignored,,prop_8b867z,prop_g0ppb2,350,800,695.84,0.23,345.84,3,2,29,0,0,0,0
hist_09c801cd25dd,original,ignored,,prop_3nrojh,prop_saud8h,120,250,191.21,0.45,71.21,4,5,5,0,0,0,0
hist_cc4a3f6fc8ba,original,ignored,,prop_saud8h,prop_wd9nox,250,500,438.62,0.25,188.62,3,9,56,0,0,0,0
hist_2b772a4f7ed0,original,ignored,,prop_3nrojh,prop_xsf7c1,120,150,139.11,0.36,19.11,1,4,40,0,0,0,0
hist_4695d20e5b26,original,ignored,,prop_odd9x1,prop_08y3id,220,280,254.37,0.43,34.37,3,12,38,0,0,0,0
hist_967d46be7e31,original,ignored,,prop_xsf7c1,prop_wd9nox,150,500,363.92,0.39,213.92,4,6,55,0,0,0,0
hist_75df2a50edba,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,428.33,0.43,28.33,4,2,18,0,0,0,0
hist_9b128db08b7c,original,ignored,,prop_0f4a8i,prop_xsf7c1,100,150,134.41,0.31,34.41,4,14,51,0,0,0,0
hist_881d84deb9ed,original,opened,,prop_08y3id,prop_ohkebg,280,450,369.6,0.47,89.6,2,10,32,1,0,0,0
hist_62496b539e63,original,ignored,,prop_0f4a8i,prop_odd9x1,100,220,164.74,0.46,64.74,1,6,59,0,0,0,0
hist_442c12b4e71c,original,clicked,,prop_08y3id,prop_c88oq1,280,400,357.93,0.35,77.93,2,14,44,1,1,0,0
hist_e699b1f3f298,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,482.23,0.36,32.23,3,4,53,0,0,0,0
hist_5a232c6cfd1f,original,opened,,prop_odd9x1,prop_saud8h,220,250,237.81,0.41,17.81,1,4,54,1,0,0,0
hist_463c1593b23c,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,730.78,0.23,230.78,2,8,39,0,0,0,0
hist_781e9bdd9c63,original,ignored,,prop_odd9x1,prop_wd9nox,220,500,420.46,0.28,200.46,4,14,15,0,0,0,0
hist_0670673d5c6f,original,ignored,,prop_3nrojh,prop_xsf7c1,120,150,138.04,0.4,18.04,3,5,38,0,0,0,0
hist_18c05fce6b36,original,opened,,prop_8b867z,prop_c88oq1,350,400,379.65,0.41,29.65,4,9,4,1,0,0,0
hist_01fe92ee5316,original,ignored,,prop_odd9x1,prop_c88oq1,220,400,355.62,0.25,135.62,3,6,1,0,0,0,0
hist_5252c5507d10,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,728.69,0.24,228.69,2,4,40,1,0,0,0
hist_158643825a68,original,ignored,,prop_xsf7c1,prop_odd9x1,150,220,199.61,0.29,49.61,2,12,23,0,0,0,0
hist_0cd4b9ff3024,original,ignored,,prop_le1jwd,prop_8b867z,180,350,274.3,0.45,94.3,3,11,13,0,0,0,0
hist_8248d111289e,original,ignored,,prop_le1jwd,prop_ohkebg,180,450,349.91,0.37,169.91,4,2,21,0,0,0,0
hist_9c72a2021d25,original,ignored,,prop_08y3id,prop_ohkebg,280,450,382.8,0.4,102.8,2,5,46,0,0,0,0
hist_7b871e2a4e24,original,opened,,prop_xsf7c1,prop_ohkebg,150,450,321.05,0.43,171.05,3,11,36,1,0,0,0
hist_6cfbfc6a28cc,original,clicked,,prop_0f4a8i,prop_c88oq1,100,400,307.91,0.31,207.91,3,4,13,1,1,0,0
hist_cff2b683d166,original,opened,,prop_8b867z,prop_wd9nox,350,500,428.05,0.48,78.05,4,3,56,1,0,0,0
hist_92cefd9f0a34,original,opened,,prop_8b867z,prop_c88oq1,350,400,385.4,0.29,35.4,2,9,26,1,0,0,0
hist_a857ac202600,original,ignored,,prop_0f4a8i,prop_le1jwd,100,180,153.26,0.33,53.26,4,13,3,0,0,0,0
hist_c7f1b02b10ff,original,opened,,prop_xsf7c1,prop_08y3id,150,280,240.88,0.3,90.88,3,9,8,1,0,0,0
hist_568970755510,original,expired,target-property-booked,prop_le1jwd,prop_8b867z,180,350,305.44,0.26,125.44,1,13,36,1,0,0,1
hist_5b8edeb43200,fallback,ignored,,prop_le1jwd,prop_g0ppb2,180,800,641.33,0.26,461.33,1,13,36,0,0,0,0
hist_21392928bbb5,original,ignored,,prop_saud8h,prop_ohkebg,250,450,351.54,0.49,101.54,3,12,37,0,0,0,0
hist_ffad5381d8d2,original,ignored,,prop_08y3id,prop_g0ppb2,280,800,684.32,0.22,404.32,2,7,48,0,0,0,0
hist_f83608db1e81,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,481.64,0.37,31.64,4,12,29,0,0,0,0
hist_1db3c6002dc8,original,ignored,,prop_le1jwd,prop_c88oq1,180,400,291.48,0.49,111.48,2,6,9,0,0,0,0
hist_b1a7fdbaa604,original,opened,,prop_saud8h,prop_ohkebg,250,450,391.91,0.29,141.91,1,13,55,1,0,0,0
hist_dd9c5c5cae75,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,659.12,0.4,209.12,1,7,45,1,0,0,0
hist_9ca13af1b21e,original,ignored,,prop_odd9x1,prop_8b867z,220,350,299.55,0.39,79.55,4,2,57,0,0,0,0
hist_b901f59357f0,original,clicked,,prop_le1jwd,prop_ohkebg,180,450,395.81,0.2,215.81,2,7,25,1,1,0,0
hist_318131efad5c,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,689.46,0.32,239.46,3,14,55,0,0,0,0
hist_c29aec34c6cb,original,opened,,prop_saud8h,prop_8b867z,250,350,314.44,0.36,64.44,1,9,1,1,0,0,0
hist_8155455dc594,original,opened,,prop_08y3id,prop_wd9nox,280,500,412.35,0.4,132.35,3,14,27,1,0,0,0
hist_1cd2b322272d,original,expired,target-property-booked,prop_le1jwd,prop_08y3id,180,280,252.35,0.28,72.35,2,4,13,1,0,0,1
hist_5d08ca7e8b71,fallback,opened,,prop_le1jwd,prop_g0ppb2,180,800,608.84,0.31,428.84,2,4,13,1,0,0,0
hist_64cd158dfcc2,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,479.13,0.21,79.13,4,3,30,0,0,0,0
hist_ed8a174e1aa1,original,ignored,,prop_le1jwd,prop_odd9x1,180,220,203.29,0.42,23.29,3,14,39,0,0,0,0
hist_e8288fbe6d59,original,ignored,,prop_saud8h,prop_ohkebg,250,450,389.35,0.3,139.35,4,10,50,0,0,0,0
hist_21c1eeb0a007,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,477.36,0.45,27.36,2,11,33,0,0,0,0
hist_262ef0d64879,original,opened,,prop_3nrojh,prop_g0ppb2,120,800,504.58,0.43,384.58,4,2,49,1,0,0,0
hist_8c6d3718eedd,original,expired,target-property-booked,prop_8b867z,prop_wd9nox,350,500,425.55,0.5,75.55,1,14,21,1,0,0,1
hist_32d5c2fe49c0,fallback,ignored,,prop_8b867z,prop_g0ppb2,350,800,671.59,0.29,321.59,1,14,21,0,0,0,0
hist_e00d9c5e8572,original,opened,,prop_odd9x1,prop_08y3id,220,280,263.74,0.27,43.74,4,11,50,1,0,0,0
hist_a7f1e4cdc4ca,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,479.69,0.41,29.69,2,14,51,0,0,0,0
hist_3e21c87623bc,original,expired,target-property-booked,prop_08y3id,prop_8b867z,280,350,329.74,0.29,49.74,2,2,18,1,0,0,1
hist_778549554296,fallback,ignored,,prop_08y3id,prop_wd9nox,280,500,394.07,0.48,114.07,2,2,18,0,0,0,0
hist_3bf4d3c0cf19,original,opened,,prop_le1jwd,prop_wd9nox,180,500,377.59,0.38,197.59,2,8,32,1,0,0,0
hist_abc62e97c479,original,ignored,,prop_0f4a8i,prop_wd9nox,100,500,389.29,0.28,289.29,3,12,18,0,0,0,0
hist_4d9e8791e5c6,original,ignored,,prop_le1jwd,prop_08y3id,180,280,252.49,0.28,72.49,2,6,15,0,0,0,0
hist_8ed8f49bf578,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,476.52,0.47,26.52,3,8,46,0,0,0,0
hist_8fc14946fed0,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,704.65,0.27,254.65,1,12,29,0,0,0,0
hist_c47b9ead312b,original,ignored,,prop_odd9x1,prop_ohkebg,220,450,395.3,0.24,175.3,2,5,24,0,0,0,0
hist_8e79865d63da,original,ignored,,prop_saud8h,prop_wd9nox,250,500,408.34,0.37,158.34,4,11,28,0,0,0,0
hist_55faf5fbf4f9,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,715.45,0.24,265.45,3,11,22,0,0,0,0
hist_a1711ff23f5d,original,opened,,prop_le1jwd,prop_saud8h,180,250,225.48,0.35,45.48,4,10,2,1,0,0,0
hist_5759af2b650c,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,688.94,0.37,188.94,4,8,41,0,0,0,0
hist_cf001a303536,original,ignored,,prop_3nrojh,prop_wd9nox,120,500,357.16,0.38,237.16,2,8,24,0,0,0,0
hist_a287819c62a7,original,ignored,,prop_le1jwd,prop_08y3id,180,280,251.84,0.28,71.84,3,2,18,0,0,0,0
hist_49071a038382,original,ignored,,prop_xsf7c1,prop_odd9x1,150,220,198.69,0.3,48.69,4,3,15,0,0,0,0
hist_c38a61243558,original,opened,,prop_odd9x1,prop_ohkebg,220,450,339.47,0.48,119.47,3,14,37,1,0,0,0
hist_0ca49d77c9e0,original,opened,,prop_0f4a8i,prop_saud8h,100,250,210.11,0.27,110.11,1,3,3,1,0,0,0
hist_294999a3e858,original,ignored,,prop_xsf7c1,prop_wd9nox,150,500,423.61,0.22,273.61,2,2,2,0,0,0,0
hist_48d2b912e394,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,456.8,0.43,56.8,3,8,29,0,0,0,0
hist_d3ff35953268,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,717.98,0.23,267.98,2,3,16,1,0,0,0
hist_5fe7cb51aec7,original,opened,,prop_saud8h,prop_08y3id,250,280,267.27,0.42,17.27,4,12,44,1,0,0,0
hist_0cb814dee6b0,original,opened,,prop_c88oq1,prop_g0ppb2,400,800,628.78,0.43,228.78,3,3,5,1,0,0,0
hist_86595c512cef,original,opened,,prop_08y3id,prop_8b867z,280,350,327.62,0.32,47.62,3,14,45,1,0,0,0
hist_e382720fe927,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,703.52,0.32,203.52,1,6,9,1,0,0,0
hist_76fac000c321,original,ignored,,prop_odd9x1,prop_c88oq1,220,400,314.6,0.47,94.6,4,8,10,0,0,0,0
hist_afdf3f5274b9,original,expired,target-property-booked,prop_c88oq1,prop_wd9nox,400,500,470.36,0.3,70.36,3,14,34,1,0,0,1
hist_583840844b3f,fallback,opened,,prop_c88oq1,prop_ohkebg,400,450,426.5,0.47,26.5,3,14,34,1,0,0,0
hist_899c9beb578c,original,ignored,,prop_le1jwd,prop_c88oq1,180,400,292.36,0.49,112.36,4,8,18,0,0,0,0
hist_fba35e11c5c5,original,clicked,,prop_ohkebg,prop_g0ppb2,450,800,724.3,0.22,274.3,2,13,29,1,1,0,0
hist_539811f470fc,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,472.58,0.27,72.58,1,14,60,0,0,0,0
hist_e72e77582b00,original,opened,,prop_08y3id,prop_g0ppb2,280,800,640.12,0.31,360.12,4,11,30,1,0,0,0
hist_cf1dbad004ca,original,ignored,,prop_8b867z,prop_ohkebg,350,450,402.69,0.47,52.69,2,9,53,0,0,0,0
hist_ddfdd09f904e,original,ignored,,prop_0f4a8i,prop_8b867z,100,350,266.19,0.34,166.19,2,5,26,0,0,0,0
hist_4e0720f8daff,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,489.57,0.21,39.57,3,6,6,0,0,0,0
hist_533f99b381f8,original,ignored,,prop_xsf7c1,prop_wd9nox,150,500,398.09,0.29,248.09,4,2,27,0,0,0,0
hist_66b419f3ff48,original,opened,,prop_odd9x1,prop_c88oq1,220,400,320.98,0.44,100.98,1,14,18,1,0,0,0
hist_856cead5a1a0,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,654.04,0.49,154.04,3,8,2,1,0,0,0
hist_36102b1bef08,original,opened,,prop_xsf7c1,prop_le1jwd,150,180,171.78,0.27,21.78,4,4,53,1,0,0,0
hist_45d2a907ac21,original,ignored,,prop_8b867z,prop_c88oq1,350,400,385.18,0.3,35.18,1,2,19,0,0,0,0
hist_bd03fe4d8cd4,original,ignored,,prop_08y3id,prop_wd9nox,280,500,452.04,0.22,172.04,3,3,56,0,0,0,0
hist_b7861acabae1,original,opened,,prop_3nrojh,prop_8b867z,120,350,279.68,0.31,159.68,4,4,30,1,0,0,0
hist_c4cbd00645e9,original,opened,,prop_saud8h,prop_c88oq1,250,400,336.48,0.42,86.48,3,7,52,1,0,0,0
hist_09f5c2782e50,original,opened,,prop_le1jwd,prop_odd9x1,180,220,210.26,0.24,30.26,4,4,21,1,0,0,0
hist_22a02af3e712,original,ignored,,prop_3nrojh,prop_odd9x1,120,220,179.94,0.4,59.94,3,4,28,0,0,0,0
hist_02958466e698,original,opened,,prop_8b867z,prop_c88oq1,350,400,385.88,0.28,35.88,2,8,6,1,0,0,0
hist_3b46f4d090be,original,ignored,,prop_8b867z,prop_ohkebg,350,450,408.97,0.41,58.97,4,2,58,0,0,0,0
hist_2d9d24aaa765,original,opened,,prop_xsf7c1,prop_ohkebg,150,450,367.75,0.27,217.75,3,5,6,1,0,0,0
hist_d2e780b7c815,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,466.49,0.34,66.49,2,13,30,0,0,0,0
hist_0e857f8c88f6,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,478.91,0.42,28.91,2,7,23,0,0,0,0
hist_5e52fffdac44,original,expired,reservation-cancelled,prop_le1jwd,prop_c88oq1,180,400,292.21,0.49,112.21,1,11,37,1,0,0,1
hist_848e8710bfe4,fallback,opened,,prop_le1jwd,prop_saud8h,180,250,235.61,0.21,55.61,1,11,37,1,0,0,0
hist_adbb40e69858,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,484.4,0.31,34.4,4,12,43,0,0,0,0
hist_efec6baa906c,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,655.03,0.41,205.03,1,10,28,1,0,0,0
hist_cc84ec2ba60e,original,clicked,,prop_wd9nox,prop_g0ppb2,500,800,703.4,0.32,203.4,4,5,57,1,1,0,0
hist_a31d1065fb98,original,opened,,prop_xsf7c1,prop_wd9nox,150,500,347.12,0.44,197.12,1,14,54,1,0,0,0
hist_32b2fff8d173,original,opened,,prop_3nrojh,prop_08y3id,120,280,242.93,0.23,122.93,1,13,23,1,0,0,0
hist_b690bfef035e,original,ignored,,prop_odd9x1,prop_08y3id,220,280,262.25,0.3,42.25,4,8,10,0,0,0,0
hist_d0e6b549bebc,original,opened,,prop_3nrojh,prop_08y3id,120,280,245.53,0.22,125.53,1,6,48,1,0,0,0
hist_d95d5e65696b,original,ignored,,prop_8b867z,prop_ohkebg,350,450,427.23,0.23,77.23,3,12,5,0,0,0,0
hist_fcf03e116408,original,opened,,prop_8b867z,prop_c88oq1,350,400,385.49,0.29,35.49,3,5,56,1,0,0,0
hist_31b6111da68f,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,632.88,0.48,182.88,2,13,49,0,0,0,0
hist_7ec51a64df9e,original,ignored,,prop_3nrojh,prop_8b867z,120,350,244.8,0.46,124.8,3,11,3,0,0,0,0
hist_db40ae11aba5,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,601.04,0.5,201.04,2,10,21,0,0,0,0
hist_6c1ea2f87978,original,ignored,,prop_8b867z,prop_c88oq1,350,400,381.71,0.37,31.71,1,8,28,0,0,0,0
hist_74aaef844e29,original,ignored,,prop_3nrojh,prop_g0ppb2,120,800,573.81,0.33,453.81,2,4,58,0,0,0,0
hist_9da8a10332d5,original,ignored,,prop_saud8h,prop_wd9nox,250,500,415.68,0.34,165.68,2,10,35,0,0,0,0
hist_395f8bf4cf4f,original,ignored,,prop_odd9x1,prop_wd9nox,220,500,402.9,0.35,182.9,3,12,43,0,0,0,0
hist_0fa494074c5a,original,expired,reservation-cancelled,prop_8b867z,prop_wd9nox,350,500,428.62,0.48,78.62,1,8,10,1,0,0,1
hist_f91e7115405e,fallback,ignored,,prop_8b867z,prop_ohkebg,350,450,415.02,0.35,65.02,1,8,10,0,0,0,0
hist_c0ad8d26fe69,original,ignored,,prop_3nrojh,prop_xsf7c1,120,150,140.5,0.32,20.5,3,9,41,0,0,0,0
hist_5ac86150f9b2,original,clicked,,prop_saud8h,prop_08y3id,250,280,269.55,0.35,19.55,1,4,50,1,1,0,0
hist_7dfd8e3fc273,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,683.6,0.26,333.6,3,6,41,0,0,0,0
hist_750a01cc751e,original,ignored,,prop_8b867z,prop_ohkebg,350,450,402.92,0.47,52.92,3,11,48,0,0,0,0
hist_8b5ea75910bf,original,ignored,,prop_08y3id,prop_8b867z,280,350,323.0,0.39,43.0,3,11,17,0,0,0,0
hist_3eedf8fcde75,original,ignored,,prop_3nrojh,prop_odd9x1,120,220,171.07,0.49,51.07,3,3,9,0,0,0,0
hist_e60faa7e4b2e,original,opened,,prop_odd9x1,prop_8b867z,220,350,294.68,0.43,74.68,1,7,10,1,0,0,0
hist_6cfc7e82392e,original,opened,,prop_8b867z,prop_c88oq1,350,400,376.9,0.46,26.9,2,5,45,1,0,0,0
hist_e93541008724,original,expired,target-property-booked,prop_le1jwd,prop_ohkebg,180,450,375.23,0.28,195.23,3,9,49,1,0,0,1
hist_343ba9542943,fallback,ignored,,prop_le1jwd,prop_8b867z,180,350,283.75,0.39,103.75,3,9,49,0,0,0,0
hist_cf6f5de9966a,original,ignored,,prop_xsf7c1,prop_8b867z,150,350,300.36,0.25,150.36,1,9,33,0,0,0,0
hist_4a6d8ac38c17,original,clicked,,prop_0f4a8i,prop_8b867z,100,350,261.17,0.36,161.17,3,6,53,1,1,0,0
hist_538ace5ac1ae,original,opened,,prop_8b867z,prop_c88oq1,350,400,389.45,0.21,39.45,3,5,21,1,0,0,0
hist_054a1d38e0a3,original,expired,reservation-started,prop_odd9x1,prop_ohkebg,220,450,382.52,0.29,162.52,2,4,50,1,0,0,1
hist_a31f0305c6b0,fallback,ignored,,prop_odd9x1,prop_saud8h,220,250,243.46,0.22,23.46,2,4,50,0,0,0,0
hist_7b0e85028581,original,opened,,prop_3nrojh,prop_xsf7c1,120,150,138.55,0.38,18.55,2,3,35,1,0,0,0
hist_82de3b5c549f,original,clicked,,prop_08y3id,prop_g0ppb2,280,800,573.04,0.44,293.04,1,3,49,1,1,0,0
hist_296bb7bf796d,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,600.42,0.44,250.42,2,11,39,0,0,0,0
hist_eddc36259411,original,ignored,,prop_3nrojh,prop_xsf7c1,120,150,140.75,0.31,20.75,1,9,44,0,0,0,0
hist_d033d3b51ae7,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,439.36,0.21,39.36,2,14,13,0,0,0,0
hist_49eee759f077,original,opened,,prop_le1jwd,prop_wd9nox,180,500,398.88,0.32,218.88,1,6,22,1,0,0,0
hist_bb6ecfb546fe,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,659.25,0.4,209.25,1,13,59,1,0,0,0
hist_546acd31689a,original,ignored,,prop_3nrojh,prop_wd9nox,120,500,333.85,0.44,213.85,2,2,28,0,0,0,0
hist_2f24b1f24d3f,original,ignored,,prop_odd9x1,prop_ohkebg,220,450,384.47,0.28,164.47,1,7,27,0,0,0,0
hist_653a37b8e092,original,opened,,prop_saud8h,prop_08y3id,250,280,273.94,0.2,23.94,1,14,41,1,0,0,0
hist_71e5626503da,original,ignored,,prop_8b867z,prop_ohkebg,350,450,412.44,0.38,62.44,3,8,6,0,0,0,0
hist_52f852dc918e,original,ignored,,prop_0f4a8i,prop_08y3id,100,280,190.25,0.5,90.25,4,9,27,0,0,0,0
hist_acaa33df0f61,original,opened,,prop_xsf7c1,prop_ohkebg,150,450,312.22,0.46,162.22,2,6,50,1,0,0,0
hist_5a070d0ef1da,original,opened,,prop_0f4a8i,prop_odd9x1,100,220,161.48,0.49,61.48,1,8,10,1,0,0,0
hist_44546148c3fd,original,ignored,,prop_3nrojh,prop_saud8h,120,250,204.93,0.35,84.93,1,7,47,0,0,0,0
hist_dba385d789d6,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,426.4,0.47,26.4,2,9,47,0,0,0,0
hist_622723a7921f,original,ignored,,prop_le1jwd,prop_08y3id,180,280,258.14,0.22,78.14,2,13,49,0,0,0,0
hist_399492b66f1e,original,ignored,,prop_le1jwd,prop_8b867z,180,350,308.82,0.24,128.82,3,7,46,0,0,0,0
hist_80c6e3f2c23c,original,ignored,,prop_08y3id,prop_c88oq1,280,400,356.53,0.36,76.53,4,10,9,0,0,0,0
hist_1f154b0956a3,original,opened,,prop_saud8h,prop_ohkebg,250,450,368.53,0.41,118.53,1,6,60,1,0,0,0
hist_74b912652359,original,opened,,prop_c88oq1,prop_ohkebg,400,450,433.9,0.32,33.9,2,7,45,1,0,0,0
hist_99b80e76c21b,original,ignored,,prop_3nrojh,prop_wd9nox,120,500,402.21,0.26,282.21,2,3,21,0,0,0,0
hist_3590933290f3,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,475.04,0.5,25.04,4,8,26,0,0,0,0
hist_f072e1eb70ff,original,opened,,prop_c88oq1,prop_wd9nox,400,500,466.48,0.34,66.48,4,13,36,1,0,0,0
